date,GP_PO,sku,from_facility,to_facility,warehouse,quantity,received_quantity,Intransit_quantity,brand
2026-08-11,OGRMH2627/0065,BL-CAB024FQ2MSD,OPP_RSG_MH,ISK3,To Amazon FBA,-144,0.0,144.0,Belkin
2026-08-11,OGRMH2627/0065,BL-CAB025FQ1MBK,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-CAB025FQ1MWH2PK,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-CAB025FQ2MBK2PK,OPP_RSG_MH,ISK3,To Amazon FBA,-18,0.0,18.0,Belkin
2026-08-11,OGRMH2627/0065,BL-CCB001BTBK,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-F2CU036BTBLK,OPP_RSG_MH,ISK3,To Amazon FBA,-48,0.0,48.0,Belkin
2026-08-11,OGRMH2627/0065,BL-F3Y021BT5M,OPP_RSG_MH,ISK3,To Amazon FBA,-30,0.0,30.0,Belkin
2026-08-11,OGRMH2627/0065,BL-F9E300ZB15MGRY,OPP_RSG_MH,ISK3,To Amazon FBA,-120,0.0,120.0,Belkin
2026-08-11,OGRMH2627/0065,BL-F9E600ZB2M-GRY,OPP_RSG_MH,ISK3,To Amazon FBA,-10,0.0,10.0,Belkin
2026-08-11,OGRMH2627/0065,BL-INC013QCSGY,OPP_RSG_MH,ISK3,To Amazon FBA,-8,0.0,8.0,Belkin
2026-08-11,OGRMH2627/0065,BL-MSA030QCCL,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-MSA035QCNY,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-MSC016BTBK,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-OVA261QC,OPP_RSG_MH,ISK3,To Amazon FBA,-12,0.0,12.0,Belkin
2026-08-11,OGRMH2627/0065,BL-OVA265QC,OPP_RSG_MH,ISK3,To Amazon FBA,-6,0.0,6.0,Belkin
2026-08-11,OGRMH2627/0065,BL-OVA278QC,OPP_RSG_MH,ISK3,To Amazon FBA,-30,0.0,30.0,Belkin
2026-08-11,OGRMH2627/0065,BL-WCB006ZBWH,OPP_RSG_MH,ISK3,To Amazon FBA,-12,0.0,12.0,Belkin
2026-08-11,OGRMH2627/0065,BL-WCB009ZBWH,OPP_RSG_MH,ISK3,To Amazon FBA,-36,0.0,36.0,Belkin
2026-08-11,OGRMH2627/0066,BL-BPB012BTBK,OPP_RSG_MH,ISK3,To Amazon FBA,-200,0.0,200.0,Belkin
2026-08-11,OGRMH2627/0066,BL-BPB012BTBL,OPP_RSG_MH,ISK3,To Amazon FBA,-16,0.0,16.0,Belkin
2026-08-11,OGRMH2627/0066,BL-BPB012BTGY,OPP_RSG_MH,ISK3,To Amazon FBA,-24,0.0,24.0,Belkin
2026-08-11,OGRMH2627/0066,BL-BPB012BTRG,OPP_RSG_MH,ISK3,To Amazon FBA,-16,0.0,16.0,Belkin
2026-08-11,OGRMH2627/0066,BL-BPB020BTBK,OPP_RSG_MH,ISK3,To Amazon FBA,-24,0.0,24.0,Belkin
2026-08-11,OGRMH2627/0067,BL-AUC013BTBK,OPP_RSG_MH,ISK3,To Amazon FBA,-32,0.0,32.0,Belkin
2026-04-09,GPIODSDGUP/2627/0001,TWR-COOK-CERSUR-KADLID-26,OPP_SDG_UP,DED5,To Amazon FBA,-88,87.0,1.0,Tower
2026-04-09,GPIODSDGUP/2627/0001,TWR-COOK-CERSUR-KADLID-28,OPP_SDG_UP,DED5,To Amazon FBA,-144,143.0,1.0,Tower
2025-07-08,GP11829OPPDOOR/25260017,TWR-COOK-CERSUR-FRYPAN-22,OPP_WIQ_HR,DED5,To Amazon FBA,-150,0.0,150.0,Tower
2025-07-08,GP11829OPPDOOR/25260017,TWR-COOK-CERSUR-FRYPAN-24,OPP_WIQ_HR,DED5,To Amazon FBA,-150,0.0,150.0,Tower
2025-07-08,GP11829OPPDOOR/25260017,TWR-COOK-CERSUR-KADLID-24,OPP_WIQ_HR,DED5,To Amazon FBA,-150,0.0,150.0,Tower
2025-07-08,GP11829OPPDOOR/25260017,TWR-COOK-CERSUR-KADLID-26,OPP_WIQ_HR,DED5,To Amazon FBA,-150,0.0,150.0,Tower
2025-07-29,GP11829OPPDOOR/25260023,TWR-COOK-CERSUR-SAUCELID-16,OPP_WIQ_HR,DED3,To Amazon FBA,-288,285.0,3.0,Tower
2025-08-06,GP11829OPPDOOR/25260028,CH124-BLK,OPP_WIQ_HR,SDEG,To Amazon FBA,-7,6.0,1.0,GTPlayer
2025-08-06,GP11829OPPDOOR/25260028,CH124-GRY,OPP_WIQ_HR,SDEG,To Amazon FBA,-13,14.0,1.0,GTPlayer
2025-09-04,GP11829OPPDOOR/25260045,TWR-COOK-CERSUR-FRYPAN-24,OPP_WIQ_HR,HYD3,To Amazon FBA,-12,13.0,1.0,Tower
2025-09-04,GP11829OPPDOOR/25260045,TWR-COOK-CERSUR-KADLID-24,OPP_WIQ_HR,HYD3,To Amazon FBA,-48,47.0,1.0,Tower
2025-09-06,GP11829OPPDOOR/25260046,TWR-COOK-CERSUR-DOTA-26,OPP_WIQ_HR,ISK3,To Amazon FBA,-300,298.0,2.0,Tower
2025-09-21,GP11829OPPDOOR/25260047,TWR-COOK-CERSUR-FRYPAN-22,OPP_WIQ_HR,ISK3,To Amazon FBA,-110,108.0,2.0,Tower
2025-09-21,GP11829OPPDOOR/25260047,TWR-COOK-CERSUR-FRYPAN-24,OPP_WIQ_HR,ISK3,To Amazon FBA,-85,87.0,2.0,Tower
2025-09-21,GP11829OPPDOOR/25260047,TWR-COOK-CERSUR-KADLID-24,OPP_WIQ_HR,ISK3,To Amazon FBA,-95,97.0,2.0,Tower
2025-10-09,GP11829OPPDOOR/25260054,410405133002,OPP_WIQ_HR,DED3,To Amazon FBA,-8,7.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405134003,OPP_WIQ_HR,DED3,To Amazon FBA,-11,10.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405137001,OPP_WIQ_HR,DED3,To Amazon FBA,-9,12.0,3.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405145001,OPP_WIQ_HR,DED3,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405154001,OPP_WIQ_HR,DED3,To Amazon FBA,-9,3.0,6.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405154004,OPP_WIQ_HR,DED3,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405156002,OPP_WIQ_HR,DED3,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405158001,OPP_WIQ_HR,DED3,To Amazon FBA,-12,0.0,12.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405158003,OPP_WIQ_HR,DED3,To Amazon FBA,-11,9.0,2.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405159004,OPP_WIQ_HR,DED3,To Amazon FBA,-7,14.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405161004,OPP_WIQ_HR,DED3,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405179003,OPP_WIQ_HR,DED3,To Amazon FBA,-11,0.0,11.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405186001,OPP_WIQ_HR,DED3,To Amazon FBA,-11,0.0,11.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405192003,OPP_WIQ_HR,DED3,To Amazon FBA,-6,0.0,6.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405198001,OPP_WIQ_HR,DED3,To Amazon FBA,-12,11.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405205003,OPP_WIQ_HR,DED3,To Amazon FBA,-6,5.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405209003,OPP_WIQ_HR,DED3,To Amazon FBA,-6,0.0,6.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405213002,OPP_WIQ_HR,DED3,To Amazon FBA,-12,0.0,12.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405214002,OPP_WIQ_HR,DED3,To Amazon FBA,-12,0.0,12.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405217002,OPP_WIQ_HR,DED3,To Amazon FBA,-12,9.0,3.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405219003,OPP_WIQ_HR,DED3,To Amazon FBA,-6,5.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260054,410405220001,OPP_WIQ_HR,DED3,To Amazon FBA,-11,17.0,6.0,Mothercare
2025-10-09,GP11829OPPDOOR/25260055,GT800A-WHITE,OPP_WIQ_HR,SDEG,To Amazon FBA,-14,11.0,3.0,GTPlayer
2025-10-09,GP11829OPPDOOR/25260055,GT829-GREEN,OPP_WIQ_HR,SDEG,To Amazon FBA,-7,4.0,3.0,GTPlayer
2025-10-09,GP11829OPPDOOR/25260055,GT829-GREY,OPP_WIQ_HR,SDEG,To Amazon FBA,-7,6.0,1.0,GTPlayer
2025-10-09,GP11829OPPDOOR/25260055,LS-6689A-BLACK-LINKARM,OPP_WIQ_HR,SDEG,To Amazon FBA,-4,2.0,2.0,Dowinx
2025-10-14,GP11829OPPDOOR/25260062,N-M01059-8-78-60-ID,OPP_WIQ_HR,SDEG,To Amazon FBA,-10,9.0,1.0,Novilla
2025-10-14,GP11829OPPDOOR/25260062,N-M01060-6-78-60-ID,OPP_WIQ_HR,SDEG,To Amazon FBA,-10,9.0,1.0,Novilla
2025-10-15,GP11829OPPDOOR/25260066,TWR-COOK-CERSUR-DOTA-26,OPP_WIQ_HR,OPP_WIQ_TS,WareIQ,-12,8.0,4.0,Tower
2025-10-20,GP11829OPPDOOR/25260070,TWR-COOK-CERSUR-DOTA-28,OPP_WIQ_HR,DED3,To Amazon FBA,-137,131.0,6.0,Tower
2025-10-20,GP11829OPPDOOR/25260070,TWR-COOK-CERSUR-DOTA-30,OPP_WIQ_HR,DED3,To Amazon FBA,-126,132.0,6.0,Tower
2025-11-05,GP11829OPPDOOR/25260076,TWR-VORTX-AF-4500ML-BLACK,OPP_WIQ_HR,BLR7,To Amazon FBA,-40,41.0,1.0,Tower
2025-11-07,GP11829OPPDOOR/25260078,TWR-WDSR-GS3B-BLACK,OPP_WIQ_HR,DED3,To Amazon FBA,-70,71.0,1.0,Tower
2025-11-07,GP11829OPPDOOR/25260078,TWR-WDSR-GS4B-BLACK,OPP_WIQ_HR,DED3,To Amazon FBA,-70,68.0,2.0,Tower
2025-11-07,GP11829OPPDOOR/25260081,TWR-VORTX-AF-4500ML-BLACK,OPP_WIQ_HR,CCX2,To Amazon FBA,-40,39.0,1.0,Tower
2025-11-08,GP11829OPPDOOR/25260085,TWR-COOK-CERSUR-KADLID-28,OPP_WIQ_HR,OPP_WIQ_TS,WareIQ,-4,2.0,2.0,Tower
2025-11-08,GP11829OPPDOOR/25260087,TWR-COOK-CERSUR-SAUCELID-16,OPP_WIQ_HR,OPP_WIQ_MH,WareIQ,-4,0.0,4.0,Tower
2025-11-12,GP11829OPPDOOR/25260090,TWR-WDSR-SM-GRILL-ROSEGOLD,OPP_WIQ_HR,DED5,To Amazon FBA,-200,198.0,2.0,Tower
2025-11-12,GP11829OPPDOOR/25260090,TWR-WDSR-SM-ROSEGOLD,OPP_WIQ_HR,DED5,To Amazon FBA,-200,195.0,5.0,Tower
2025-11-14,GP11829OPPDOOR/25260094,TWR-WDSR-SM-GRILL-ROSEGOLD,OPP_WIQ_HR,DED3,To Amazon FBA,-200,332.0,132.0,Tower
2025-11-14,GP11829OPPDOOR/25260094,TWR-WDSR-SM-ROSEGOLD,OPP_WIQ_HR,DED3,To Amazon FBA,-200,68.0,132.0,Tower
2025-12-09,GP11829OPPDOOR/25260114,GT800A-BLACK,OPP_WIQ_HR,SDEG,To Amazon FBA,-26,23.0,3.0,GTPlayer
2025-12-09,GP11829OPPDOOR/25260116,GT829-BLACK,OPP_WIQ_HR,SDEG,To Amazon FBA,-2,0.0,2.0,GTPlayer
2025-12-09,GP11829OPPDOOR/25260116,GT836-GREY,OPP_WIQ_HR,SDEG,To Amazon FBA,-5,4.0,1.0,GTPlayer
2025-12-09,GP11829OPPDOOR/25260116,LR002-XIN,OPP_WIQ_HR,SDEG,To Amazon FBA,-9,6.0,3.0,GTPlayer
2025-12-09,GP11829OPPDOOR/25260116,LS-6658B-01,OPP_WIQ_HR,SDEG,To Amazon FBA,-6,4.0,2.0,Dowinx
2025-12-17,GP11829OPPDOOR/25260119,GT800A-BLUE,OPP_WIQ_HR,SDEG,To Amazon FBA,-15,8.0,7.0,GTPlayer
2025-12-17,GP11829OPPDOOR/25260120,410098990003,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410098991002,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,0.0,5.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410403308003,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410403316001,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410403353003,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,0.0,5.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410403426001,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,10.0,5.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410403542001,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,4.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405100001,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405100004,OPP_WIQ_HR,ISK3,To Amazon FBA,-2,3.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405109002,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,3.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405110004,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405113002,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,9.0,5.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405129003,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,3.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405137002,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405155002,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,2.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405173002,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405174001,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,5.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405174002,OPP_WIQ_HR,ISK3,To Amazon FBA,-3,1.0,2.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405178001,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,0.0,5.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405184002,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,2.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405188001,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,9.0,4.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405194002,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,3.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405205002,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,2.0,2.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405206002,OPP_WIQ_HR,ISK3,To Amazon FBA,-4,3.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405209002,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,410405215002,OPP_WIQ_HR,ISK3,To Amazon FBA,-2,1.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,493771602,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,493771603,OPP_WIQ_HR,ISK3,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,493771993,OPP_WIQ_HR,ISK3,To Amazon FBA,-5,6.0,1.0,Mothercare
2025-12-17,GP11829OPPDOOR/25260120,HAMLEYS-494377123,OPP_WIQ_HR,ISK3,To Amazon FBA,-1,0.0,1.0,Hamleys
2025-12-17,GP11829OPPDOOR/25260120,HAMLEYS-494377127,OPP_WIQ_HR,ISK3,To Amazon FBA,-9,10.0,1.0,Hamleys
2025-12-25,GP11829OPPDOOR/25260125,HAMLEYS-493661587,OPP_WIQ_HR,DED3,To Amazon FBA,-1,0.0,1.0,Hamleys
2025-12-25,GP11829OPPDOOR/25260126,HAMLEYS-493174320,OPP_WIQ_HR,DED3,To Amazon FBA,-7,6.0,1.0,Hamleys
2026-01-09,GP11829OPPDOOR/25260129,DR-HAP006,OPP_WIQ_HR,DEX3,To Amazon FBA,-125,123.0,2.0,Dreo
2026-01-09,GP11829OPPDOOR/25260130,DR-HAP006,OPP_WIQ_HR,DED4,To Amazon FBA,-100,98.0,2.0,Dreo
2026-01-09,GP11829OPPDOOR/25260131,DR-HAP006,OPP_WIQ_HR,BOM7,To Amazon FBA,-25,26.0,1.0,Dreo
2026-01-22,GP11829OPPDOOR/25260137,GT800A-RED,OPP_WIQ_HR,SDEG,To Amazon FBA,-13,0.0,13.0,GTPlayer
2026-01-22,GP11829OPPDOOR/25260137,GT800A-WHITE,OPP_WIQ_HR,SDEG,To Amazon FBA,-45,0.0,45.0,GTPlayer
2026-01-22,GP11829OPPDOOR/25260137,LS-6657D-GREEN-LINKARM,OPP_WIQ_HR,SDEG,To Amazon FBA,-2,0.0,2.0,Dowinx
2026-01-22,GP11829OPPDOOR/25260137,LS-6658-BLACK-LINKARM,OPP_WIQ_HR,SDEG,To Amazon FBA,-6,0.0,6.0,Dowinx
2026-01-22,GP11829OPPDOOR/25260137,LS-6689A-BLACK-LINKARM,OPP_WIQ_HR,SDEG,To Amazon FBA,-1,0.0,1.0,Dowinx
2026-01-22,GP11829OPPDOOR/25260137,LS-6689SN-MAROON-4D,OPP_WIQ_HR,SDEG,To Amazon FBA,-3,0.0,3.0,Dowinx
2026-03-05,GP11829OPPDOOR/25260149,HAMLEYS-491948351,OPP_WIQ_HR,DED3,To Amazon FBA,-13,12.0,1.0,Hamleys
2026-03-05,GP11829OPPDOOR/25260149,HAMLEYS-492407595,OPP_WIQ_HR,DED3,To Amazon FBA,-3,2.0,1.0,Hamleys
2026-03-05,GP11829OPPDOOR/25260149,HAMLEYS-492407687,OPP_WIQ_HR,DED3,To Amazon FBA,-2,1.0,1.0,Hamleys
2026-03-05,GP11829OPPDOOR/25260149,HAMLEYS-494423357,OPP_WIQ_HR,DED3,To Amazon FBA,-3,0.0,3.0,Hamleys
2026-03-19,GP11829OPPDOOR/25260154,410405115006,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,2.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405131004,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,2.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405147005,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-1,0.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405159003,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,2.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405159004,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-1,0.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405162004,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-4,3.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405163003,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,2.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405163004,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-2,1.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405177003,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,1.0,2.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405204004,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-3,2.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405208005,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-2,1.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405215002,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-1,0.0,1.0,Mothercare
2026-03-19,GP11829OPPDOOR/25260154,410405220003,OPP_WIQ_HR,OPP_WIQ_KA,WareIQ,-4,3.0,1.0,Mothercare
2025-10-08,GP11829OPPDOOR/2526/0116,TestSKU,OPP_WIQ_KA,BLR4,To Amazon FBA,-1,0.0,1.0,Test
2025-10-09,GP11829OPPDOOR/2526/0117,410405099003,OPP_WIQ_KA,BLR4,To Amazon FBA,-11,9.0,2.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405106001,OPP_WIQ_KA,BLR4,To Amazon FBA,-9,8.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405106004,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,8.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405124002,OPP_WIQ_KA,BLR4,To Amazon FBA,-16,15.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405133001,OPP_WIQ_KA,BLR4,To Amazon FBA,-12,11.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405134002,OPP_WIQ_KA,BLR4,To Amazon FBA,-8,7.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405134003,OPP_WIQ_KA,BLR4,To Amazon FBA,-11,12.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405139001,OPP_WIQ_KA,BLR4,To Amazon FBA,-9,8.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405158002,OPP_WIQ_KA,BLR4,To Amazon FBA,-8,7.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405158003,OPP_WIQ_KA,BLR4,To Amazon FBA,-11,12.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405161004,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,6.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405186001,OPP_WIQ_KA,BLR4,To Amazon FBA,-11,12.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405186004,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,0.0,7.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405189003,OPP_WIQ_KA,BLR4,To Amazon FBA,-6,12.0,6.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405191001,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,10.0,3.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405192001,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,6.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405195002,OPP_WIQ_KA,BLR4,To Amazon FBA,-8,7.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405197001,OPP_WIQ_KA,BLR4,To Amazon FBA,-12,11.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405198002,OPP_WIQ_KA,BLR4,To Amazon FBA,-8,7.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405201004,OPP_WIQ_KA,BLR4,To Amazon FBA,-7,9.0,2.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405207001,OPP_WIQ_KA,BLR4,To Amazon FBA,-30,29.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405215002,OPP_WIQ_KA,BLR4,To Amazon FBA,-12,11.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405217001,OPP_WIQ_KA,BLR4,To Amazon FBA,-18,19.0,1.0,Mothercare
2025-10-09,GP11829OPPDOOR/2526/0117,410405217002,OPP_WIQ_KA,BLR4,To Amazon FBA,-12,9.0,3.0,Mothercare
2025-10-14,GP11829OPPDOOR/2526/0120,TWR-WDSR-KETTLE-BLK,OPP_WIQ_KA,OPP_WIQ_TS,WareIQ,-40,39.0,1.0,Tower
2025-10-14,GP11829OPPDOOR/2526/0120,TWR-WDSR-KETTLE-WHT,OPP_WIQ_KA,OPP_WIQ_TS,WareIQ,-40,37.0,3.0,Tower
2025-10-16,GP11829OPPDOOR/2526/0124,TWR-SOLA-KETTLE-BLU,OPP_WIQ_KA,OPP_WIQ_WB,WareIQ,-32,31.0,1.0,Tower
2025-10-16,GP11829OPPDOOR/2526/0124,TWR-SOLA-KETTLE-CRM,OPP_WIQ_KA,OPP_WIQ_WB,WareIQ,-40,39.0,1.0,Tower
2025-10-16,GP11829OPPDOOR/2526/0124,TWR-WDSR-KETTLE-GRY,OPP_WIQ_KA,OPP_WIQ_WB,WareIQ,-40,39.0,1.0,Tower
2025-10-25,GP11829OPPDOOR/2526/0132,HAMLEYS-492407842,OPP_WIQ_KA,BLR4,To Amazon FBA,-29,24.0,5.0,Hamleys
2025-10-25,GP11829OPPDOOR/2526/0132,HAMLEYS-492407843,OPP_WIQ_KA,BLR4,To Amazon FBA,-19,24.0,5.0,Hamleys
2025-10-25,GP11829OPPDOOR/2526/0132,HAMLEYS-492909550,OPP_WIQ_KA,BLR4,To Amazon FBA,-9,10.0,1.0,Hamleys
2025-10-25,GP11829OPPDOOR/2526/0132,HAMLEYS-492909551,OPP_WIQ_KA,BLR4,To Amazon FBA,-9,8.0,1.0,Hamleys
2025-11-03,GP11829OPPDOOR/2526/0140,TWR-SOLA-KETTLE-BLU,OPP_WIQ_KA,BOM5,To Amazon FBA,-8,0.0,8.0,Tower
2025-11-03,GP11829OPPDOOR/2526/0140,TWR-SOLA-KETTLE-CRM,OPP_WIQ_KA,BOM5,To Amazon FBA,-8,0.0,8.0,Tower
2025-11-29,GP11829OPPDOOR/2526/0161,CH124-GRY,OPP_WIQ_KA,BLX1,To Amazon FBA,-1,0.0,1.0,GTPlayer
2025-12-01,GP11829OPPDOOR/2526/0162,HAMLEYS-492407694,OPP_WIQ_KA,BLR4,To Amazon FBA,-65,64.0,1.0,Hamleys
2025-12-01,GP11829OPPDOOR/2526/0162,TWR-WDSR-KETTLE-BLK,OPP_WIQ_KA,BLR4,To Amazon FBA,-113,62.0,51.0,Tower
